zip,Zipcode name,City,State,County Name
91409,"VAN NUYS, CA",VAN NUYS,CA,LOS ANGELES
91410,"VAN NUYS, CA",VAN NUYS,CA,LOS ANGELES
91411,"VAN NUYS, CA",VAN NUYS,CA,LOS ANGELES
91412,"PANORAMA CITY, CA",PANORAMA CITY,CA,LOS ANGELES
91413,"SHERMAN OAKS, CA",SHERMAN OAKS,CA,LOS ANGELES
91416,"ENCINO, CA",ENCINO,CA,LOS ANGELES
91423,"SHERMAN OAKS, CA",SHERMAN OAKS,CA,LOS ANGELES
91426,"ENCINO, CA",ENCINO,CA,LOS ANGELES
91436,"ENCINO, CA",ENCINO,CA,LOS ANGELES
91495,"SHERMAN OAKS, CA",SHERMAN OAKS,CA,LOS ANGELES
91501,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91502,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91503,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91504,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91505,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91506,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91507,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91508,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91510,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91521,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91522,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91523,"BURBANK, CA",BURBANK,CA,LOS ANGELES
91601,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91602,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91603,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91604,"STUDIO CITY, CA",STUDIO CITY,CA,LOS ANGELES
91605,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91606,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91607,"VALLEY VILLAGE, CA",VALLEY VILLAGE,CA,LOS ANGELES
91608,"UNIVERSAL CITY, CA",UNIVERSAL CITY,CA,LOS ANGELES
91609,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91610,"TOLUCA LAKE, CA",TOLUCA LAKE,CA,LOS ANGELES
91614,"STUDIO CITY, CA",STUDIO CITY,CA,LOS ANGELES
91615,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91616,"NORTH HOLLYWOOD, CA",NORTH HOLLYWOOD,CA,LOS ANGELES
91617,"VALLEY VILLAGE, CA",VALLEY VILLAGE,CA,LOS ANGELES
91701,"RANCHO CUCAMONGA, CA",RANCHO CUCAMONGA,CA,SAN BERNARDINO
91702,"AZUSA, CA",AZUSA,CA,LOS ANGELES
91706,"BALDWIN PARK, CA",BALDWIN PARK,CA,LOS ANGELES
91708,"CHINO, CA",CHINO,CA,SAN BERNARDINO
91709,"CHINO HILLS, CA",CHINO HILLS,CA,SAN BERNARDINO
91710,"CHINO, CA",CHINO,CA,SAN BERNARDINO
91711,"CLAREMONT, CA",CLAREMONT,CA,LOS ANGELES
91714,"CITY OF INDUSTRY, CA",CITY OF INDUSTRY,CA,LOS ANGELES
91715,"CITY OF INDUSTRY, CA",CITY OF INDUSTRY,CA,LOS ANGELES
91716,"CITY OF INDUSTRY, CA",CITY OF INDUSTRY,CA,LOS ANGELES
91722,"COVINA, CA",COVINA,CA,LOS ANGELES
91723,"COVINA, CA",COVINA,CA,LOS ANGELES
91724,"COVINA, CA",COVINA,CA,LOS ANGELES
91729,"RANCHO CUCAMONGA, CA",RANCHO CUCAMONGA,CA,SAN BERNARDINO
91730,"RANCHO CUCAMONGA, CA",RANCHO CUCAMONGA,CA,SAN BERNARDINO
91731,"EL MONTE, CA",EL MONTE,CA,LOS ANGELES
91732,"EL MONTE, CA",EL MONTE,CA,LOS ANGELES
91733,"SOUTH EL MONTE, CA",SOUTH EL MONTE,CA,LOS ANGELES
91734,"EL MONTE, CA",EL MONTE,CA,LOS ANGELES
91735,"EL MONTE, CA",EL MONTE,CA,LOS ANGELES
91737,"RANCHO CUCAMONGA, CA",RANCHO CUCAMONGA,CA,SAN BERNARDINO
91739,"RANCHO CUCAMONGA, CA",RANCHO CUCAMONGA,CA,SAN BERNARDINO
91740,"GLENDORA, CA",GLENDORA,CA,LOS ANGELES
91741,"GLENDORA, CA",GLENDORA,CA,LOS ANGELES
91743,"GUASTI, CA",GUASTI,CA,SAN BERNARDINO
91744,"LA PUENTE, CA",LA PUENTE,CA,LOS ANGELES
91745,"HACIENDA HEIGHTS, CA",HACIENDA HEIGHTS,CA,LOS ANGELES
91746,"LA PUENTE, CA",LA PUENTE,CA,LOS ANGELES
91747,"LA PUENTE, CA",LA PUENTE,CA,LOS ANGELES
91748,"ROWLAND HEIGHTS, CA",ROWLAND HEIGHTS,CA,LOS ANGELES
91749,"LA PUENTE, CA",LA PUENTE,CA,LOS ANGELES
91750,"LA VERNE, CA",LA VERNE,CA,LOS ANGELES
91752,"MIRA LOMA, CA",MIRA LOMA,CA,RIVERSIDE
91754,"MONTEREY PARK, CA",MONTEREY PARK,CA,LOS ANGELES
91755,"MONTEREY PARK, CA",MONTEREY PARK,CA,LOS ANGELES
91756,"MONTEREY PARK, CA",MONTEREY PARK,CA,LOS ANGELES
91758,"ONTARIO, CA",ONTARIO,CA,SAN BERNARDINO
91759,"MT BALDY, CA",MT BALDY,CA,SAN BERNARDINO
91761,"ONTARIO, CA",ONTARIO,CA,SAN BERNARDINO
91762,"ONTARIO, CA",ONTARIO,CA,SAN BERNARDINO
91763,"MONTCLAIR, CA",MONTCLAIR,CA,SAN BERNARDINO
91764,"ONTARIO, CA",ONTARIO,CA,SAN BERNARDINO
91765,"DIAMOND BAR, CA",DIAMOND BAR,CA,LOS ANGELES
91766,"POMONA, CA",POMONA,CA,LOS ANGELES
91767,"POMONA, CA",POMONA,CA,LOS ANGELES
91768,"POMONA, CA",POMONA,CA,LOS ANGELES
91769,"POMONA, CA",POMONA,CA,LOS ANGELES
91770,"ROSEMEAD, CA",ROSEMEAD,CA,LOS ANGELES
91772,"ROSEMEAD, CA",ROSEMEAD,CA,LOS ANGELES
91773,"SAN DIMAS, CA",SAN DIMAS,CA,LOS ANGELES
91775,"SAN GABRIEL, CA",SAN GABRIEL,CA,LOS ANGELES
91776,"SAN GABRIEL, CA",SAN GABRIEL,CA,LOS ANGELES
91778,"SAN GABRIEL, CA",SAN GABRIEL,CA,LOS ANGELES
91780,"TEMPLE CITY, CA",TEMPLE CITY,CA,LOS ANGELES
91784,"UPLAND, CA",UPLAND,CA,SAN BERNARDINO
91785,"UPLAND, CA",UPLAND,CA,SAN BERNARDINO
91786,"UPLAND, CA",UPLAND,CA,SAN BERNARDINO
91788,"WALNUT, CA",WALNUT,CA,LOS ANGELES
91789,"WALNUT, CA",WALNUT,CA,LOS ANGELES
91790,"WEST COVINA, CA",WEST COVINA,CA,LOS ANGELES
91791,"WEST COVINA, CA",WEST COVINA,CA,LOS ANGELES
91792,"WEST COVINA, CA",WEST COVINA,CA,LOS ANGELES
91793,"WEST COVINA, CA",WEST COVINA,CA,LOS ANGELES
91801,"ALHAMBRA, CA",ALHAMBRA,CA,LOS ANGELES
91802,"ALHAMBRA, CA",ALHAMBRA,CA,LOS ANGELES
91803,"ALHAMBRA, CA",ALHAMBRA,CA,LOS ANGELES
91901,"ALPINE, CA",ALPINE,CA,SAN DIEGO
91902,"BONITA, CA",BONITA,CA,SAN DIEGO
91903,"ALPINE, CA",ALPINE,CA,SAN DIEGO
91905,"BOULEVARD, CA",BOULEVARD,CA,SAN DIEGO
91906,"CAMPO, CA",CAMPO,CA,SAN DIEGO
91908,"BONITA, CA",BONITA,CA,SAN DIEGO
91909,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91910,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91911,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91912,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91913,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91914,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91915,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91916,"DESCANSO, CA",DESCANSO,CA,SAN DIEGO
91917,"DULZURA, CA",DULZURA,CA,SAN DIEGO
91921,"CHULA VISTA, CA",CHULA VISTA,CA,SAN DIEGO
91931,"GUATAY, CA",GUATAY,CA,SAN DIEGO
91932,"IMPERIAL BEACH, CA",IMPERIAL BEACH,CA,SAN DIEGO
91933,"IMPERIAL BEACH, CA",IMPERIAL BEACH,CA,SAN DIEGO
91934,"JACUMBA, CA",JACUMBA,CA,SAN DIEGO
91935,"JAMUL, CA",JAMUL,CA,SAN DIEGO
91941,"LA MESA, CA",LA MESA,CA,SAN DIEGO
91942,"LA MESA, CA",LA MESA,CA,SAN DIEGO
91943,"LA MESA, CA",LA MESA,CA,SAN DIEGO
91944,"LA MESA, CA",LA MESA,CA,SAN DIEGO
91945,"LEMON GROVE, CA",LEMON GROVE,CA,SAN DIEGO
91946,"LEMON GROVE, CA",LEMON GROVE,CA,SAN DIEGO
91948,"MOUNT LAGUNA, CA",MOUNT LAGUNA,CA,SAN DIEGO
91950,"NATIONAL CITY, CA",NATIONAL CITY,CA,SAN DIEGO
91951,"NATIONAL CITY, CA",NATIONAL CITY,CA,SAN DIEGO
91962,"PINE VALLEY, CA",PINE VALLEY,CA,SAN DIEGO
91963,"POTRERO, CA",POTRERO,CA,SAN DIEGO
91976,"SPRING VALLEY, CA",SPRING VALLEY,CA,SAN DIEGO
91977,"SPRING VALLEY, CA",SPRING VALLEY,CA,SAN DIEGO
91978,"SPRING VALLEY, CA",SPRING VALLEY,CA,SAN DIEGO
91979,"SPRING VALLEY, CA",SPRING VALLEY,CA,SAN DIEGO
91980,"TECATE, CA",TECATE,CA,SAN DIEGO
92003,"BONSALL, CA",BONSALL,CA,SAN DIEGO
92004,"BORREGO SPRINGS, CA",BORREGO SPRINGS,CA,SAN DIEGO
92007,"CARDIFF BY THE SEA, CA",CARDIFF BY THE SEA,CA,SAN DIEGO
92008,"CARLSBAD, CA",CARLSBAD,CA,SAN DIEGO
92009,"CARLSBAD, CA",CARLSBAD,CA,SAN DIEGO
92010,"CARLSBAD, CA",CARLSBAD,CA,SAN DIEGO
92011,"CARLSBAD, CA",CARLSBAD,CA,SAN DIEGO
92013,"CARLSBAD, CA",CARLSBAD,CA,SAN DIEGO
92014,"DEL MAR, CA",DEL MAR,CA,SAN DIEGO
92018,"CARLSBAD, CA",CARLSBAD,CA,SAN DIEGO
92019,"EL CAJON, CA",EL CAJON,CA,SAN DIEGO
92020,"EL CAJON, CA",EL CAJON,CA,SAN DIEGO
92021,"EL CAJON, CA",EL CAJON,CA,SAN DIEGO
92022,"EL CAJON, CA",EL CAJON,CA,SAN DIEGO
92023,"ENCINITAS, CA",ENCINITAS,CA,SAN DIEGO
92024,"ENCINITAS, CA",ENCINITAS,CA,SAN DIEGO
92025,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92026,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92027,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92028,"FALLBROOK, CA",FALLBROOK,CA,SAN DIEGO
92029,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92030,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92033,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92036,"JULIAN, CA",JULIAN,CA,SAN DIEGO
92037,"LA JOLLA, CA",LA JOLLA,CA,SAN DIEGO
92038,"LA JOLLA, CA",LA JOLLA,CA,SAN DIEGO
92039,"LA JOLLA, CA",LA JOLLA,CA,SAN DIEGO
92040,"LAKESIDE, CA",LAKESIDE,CA,SAN DIEGO
92046,"ESCONDIDO, CA",ESCONDIDO,CA,SAN DIEGO
92049,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92051,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92052,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92054,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92055,"CAMP PENDLETON, CA",CAMP PENDLETON,CA,SAN DIEGO
92056,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92057,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92058,"OCEANSIDE, CA",OCEANSIDE,CA,SAN DIEGO
92059,"PALA, CA",PALA,CA,SAN DIEGO
92060,"PALOMAR MOUNTAIN, CA",PALOMAR MOUNTAIN,CA,SAN DIEGO
92061,"PAUMA VALLEY, CA",PAUMA VALLEY,CA,SAN DIEGO
92064,"POWAY, CA",POWAY,CA,SAN DIEGO
92065,"RAMONA, CA",RAMONA,CA,SAN DIEGO
92066,"RANCHITA, CA",RANCHITA,CA,SAN DIEGO
92067,"RANCHO SANTA FE, CA",RANCHO SANTA FE,CA,SAN DIEGO
92068,"SAN LUIS REY, CA",SAN LUIS REY,CA,SAN DIEGO
92069,"SAN MARCOS, CA",SAN MARCOS,CA,SAN DIEGO
92070,"SANTA YSABEL, CA",SANTA YSABEL,CA,SAN DIEGO
92071,"SANTEE, CA",SANTEE,CA,SAN DIEGO
92072,"SANTEE, CA",SANTEE,CA,SAN DIEGO
92074,"POWAY, CA",POWAY,CA,SAN DIEGO
92075,"SOLANA BEACH, CA",SOLANA BEACH,CA,SAN DIEGO
92078,"SAN MARCOS, CA",SAN MARCOS,CA,SAN DIEGO
92079,"SAN MARCOS, CA",SAN MARCOS,CA,SAN DIEGO
92081,"VISTA, CA",VISTA,CA,SAN DIEGO
92082,"VALLEY CENTER, CA",VALLEY CENTER,CA,SAN DIEGO
92083,"VISTA, CA",VISTA,CA,SAN DIEGO
92084,"VISTA, CA",VISTA,CA,SAN DIEGO
92085,"VISTA, CA",VISTA,CA,SAN DIEGO
92086,"WARNER SPRINGS, CA",WARNER SPRINGS,CA,SAN DIEGO
92088,"FALLBROOK, CA",FALLBROOK,CA,SAN DIEGO
92091,"RANCHO SANTA FE, CA",RANCHO SANTA FE,CA,SAN DIEGO
92092,"LA JOLLA, CA",LA JOLLA,CA,SAN DIEGO
92093,"LA JOLLA, CA",LA JOLLA,CA,SAN DIEGO
92096,"SAN MARCOS, CA",SAN MARCOS,CA,SAN DIEGO
92101,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92102,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92103,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92104,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92105,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92106,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92107,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92108,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92109,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92110,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92111,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92112,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92113,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92114,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92115,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92116,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92117,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92118,"CORONADO, CA",CORONADO,CA,SAN DIEGO
92119,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92120,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92121,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92122,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92123,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92124,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92126,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92127,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92128,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92129,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92130,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92131,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92132,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92134,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92135,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92136,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92137,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92138,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92139,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92140,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92142,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92143,"SAN YSIDRO, CA",SAN YSIDRO,CA,SAN DIEGO
92145,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92147,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92150,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92152,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92153,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92154,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92155,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92158,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92159,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92160,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92161,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92163,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92165,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92166,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92167,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92168,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92169,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92170,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92171,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92172,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92173,"SAN YSIDRO, CA",SAN YSIDRO,CA,SAN DIEGO
92174,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92175,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92176,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92177,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92178,"CORONADO, CA",CORONADO,CA,SAN DIEGO
92179,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92182,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92186,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92191,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92192,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92193,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92195,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92196,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92198,"SAN DIEGO, CA",SAN DIEGO,CA,SAN DIEGO
92201,"INDIO, CA",INDIO,CA,RIVERSIDE
92202,"INDIO, CA",INDIO,CA,RIVERSIDE
92203,"INDIO, CA",INDIO,CA,RIVERSIDE
92210,"INDIAN WELLS, CA",INDIAN WELLS,CA,RIVERSIDE
92211,"PALM DESERT, CA",PALM DESERT,CA,RIVERSIDE
92220,"BANNING, CA",BANNING,CA,RIVERSIDE
92222,"BARD, CA",BARD,CA,IMPERIAL
92223,"BEAUMONT, CA",BEAUMONT,CA,RIVERSIDE
92225,"BLYTHE, CA",BLYTHE,CA,RIVERSIDE
92226,"BLYTHE, CA",BLYTHE,CA,RIVERSIDE
92227,"BRAWLEY, CA",BRAWLEY,CA,IMPERIAL
92230,"CABAZON, CA",CABAZON,CA,RIVERSIDE
92231,"CALEXICO, CA",CALEXICO,CA,IMPERIAL
92232,"CALEXICO, CA",CALEXICO,CA,IMPERIAL
92233,"CALIPATRIA, CA",CALIPATRIA,CA,IMPERIAL
92234,"CATHEDRAL CITY, CA",CATHEDRAL CITY,CA,RIVERSIDE
92235,"CATHEDRAL CITY, CA",CATHEDRAL CITY,CA,RIVERSIDE
92236,"COACHELLA, CA",COACHELLA,CA,RIVERSIDE
92239,"DESERT CENTER, CA",DESERT CENTER,CA,RIVERSIDE
92240,"DESERT HOT SPRINGS, CA",DESERT HOT SPRINGS,CA,RIVERSIDE
92241,"DESERT HOT SPRINGS, CA",DESERT HOT SPRINGS,CA,RIVERSIDE
92242,"EARP, CA",EARP,CA,SAN BERNARDINO
92243,"EL CENTRO, CA",EL CENTRO,CA,IMPERIAL
92244,"EL CENTRO, CA",EL CENTRO,CA,IMPERIAL
92247,"LA QUINTA, CA",LA QUINTA,CA,RIVERSIDE
92248,"LA QUINTA, CA",LA QUINTA,CA,RIVERSIDE
92249,"HEBER, CA",HEBER,CA,IMPERIAL
92250,"HOLTVILLE, CA",HOLTVILLE,CA,IMPERIAL
92251,"IMPERIAL, CA",IMPERIAL,CA,IMPERIAL
92252,"JOSHUA TREE, CA",JOSHUA TREE,CA,SAN BERNARDINO
92253,"LA QUINTA, CA",LA QUINTA,CA,RIVERSIDE
92254,"MECCA, CA",MECCA,CA,RIVERSIDE
92255,"PALM DESERT, CA",PALM DESERT,CA,RIVERSIDE
92256,"MORONGO VALLEY, CA",MORONGO VALLEY,CA,SAN BERNARDINO
92257,"NILAND, CA",NILAND,CA,IMPERIAL
92258,"NORTH PALM SPRINGS, CA",NORTH PALM SPRINGS,CA,RIVERSIDE
92259,"OCOTILLO, CA",OCOTILLO,CA,IMPERIAL
92260,"PALM DESERT, CA",PALM DESERT,CA,RIVERSIDE
92261,"PALM DESERT, CA",PALM DESERT,CA,RIVERSIDE
92262,"PALM SPRINGS, CA",PALM SPRINGS,CA,RIVERSIDE
92263,"PALM SPRINGS, CA",PALM SPRINGS,CA,RIVERSIDE
92264,"PALM SPRINGS, CA",PALM SPRINGS,CA,RIVERSIDE
92266,"PALO VERDE, CA",PALO VERDE,CA,IMPERIAL
92267,"PARKER DAM, CA",PARKER DAM,CA,SAN BERNARDINO
92268,"PIONEERTOWN, CA",PIONEERTOWN,CA,SAN BERNARDINO
92270,"RANCHO MIRAGE, CA",RANCHO MIRAGE,CA,RIVERSIDE
92273,"SEELEY, CA",SEELEY,CA,IMPERIAL
92274,"THERMAL, CA",THERMAL,CA,RIVERSIDE
92275,"SALTON CITY, CA",SALTON CITY,CA,IMPERIAL
92276,"THOUSAND PALMS, CA",THOUSAND PALMS,CA,RIVERSIDE
92277,"TWENTYNINE PALMS, CA",TWENTYNINE PALMS,CA,SAN BERNARDINO
92278,"TWENTYNINE PALMS, CA",TWENTYNINE PALMS,CA,SAN BERNARDINO
92280,"VIDAL, CA",VIDAL,CA,SAN BERNARDINO
92281,"WESTMORLAND, CA",WESTMORLAND,CA,IMPERIAL
92282,"WHITEWATER, CA",WHITEWATER,CA,RIVERSIDE
92283,"WINTERHAVEN, CA",WINTERHAVEN,CA,IMPERIAL
92284,"YUCCA VALLEY, CA",YUCCA VALLEY,CA,SAN BERNARDINO
92285,"LANDERS, CA",LANDERS,CA,SAN BERNARDINO
92286,"YUCCA VALLEY, CA",YUCCA VALLEY,CA,SAN BERNARDINO
92301,"ADELANTO, CA",ADELANTO,CA,SAN BERNARDINO
92304,"AMBOY, CA",AMBOY,CA,SAN BERNARDINO
92305,"ANGELUS OAKS, CA",ANGELUS OAKS,CA,SAN BERNARDINO
92307,"APPLE VALLEY, CA",APPLE VALLEY,CA,SAN BERNARDINO
92308,"APPLE VALLEY, CA",APPLE VALLEY,CA,SAN BERNARDINO
92309,"BAKER, CA",BAKER,CA,SAN BERNARDINO
92310,"FORT IRWIN, CA",FORT IRWIN,CA,SAN BERNARDINO
92311,"BARSTOW, CA",BARSTOW,CA,SAN BERNARDINO
92312,"BARSTOW, CA",BARSTOW,CA,SAN BERNARDINO
92313,"GRAND TERRACE, CA",GRAND TERRACE,CA,SAN BERNARDINO
92314,"BIG BEAR CITY, CA",BIG BEAR CITY,CA,SAN BERNARDINO
92315,"BIG BEAR LAKE, CA",BIG BEAR LAKE,CA,SAN BERNARDINO
92316,"BLOOMINGTON, CA",BLOOMINGTON,CA,SAN BERNARDINO
92317,"BLUE JAY, CA",BLUE JAY,CA,SAN BERNARDINO
92318,"BRYN MAWR, CA",BRYN MAWR,CA,SAN BERNARDINO
92320,"CALIMESA, CA",CALIMESA,CA,RIVERSIDE
92321,"CEDAR GLEN, CA",CEDAR GLEN,CA,SAN BERNARDINO
92322,"CEDARPINES PARK, CA",CEDARPINES PARK,CA,SAN BERNARDINO
92323,"CIMA, CA",CIMA,CA,SAN BERNARDINO
92324,"COLTON, CA",COLTON,CA,SAN BERNARDINO
92325,"CRESTLINE, CA",CRESTLINE,CA,SAN BERNARDINO
92326,"CREST PARK, CA",CREST PARK,CA,SAN BERNARDINO
92327,"DAGGETT, CA",DAGGETT,CA,SAN BERNARDINO
92328,"DEATH VALLEY, CA",DEATH VALLEY,CA,INYO
92329,"PHELAN, CA",PHELAN,CA,SAN BERNARDINO
92331,"FONTANA, CA",FONTANA,CA,SAN BERNARDINO
92332,"ESSEX, CA",ESSEX,CA,SAN BERNARDINO
92333,"FAWNSKIN, CA",FAWNSKIN,CA,SAN BERNARDINO
92334,"FONTANA, CA",FONTANA,CA,SAN BERNARDINO
92335,"FONTANA, CA",FONTANA,CA,SAN BERNARDINO
92336,"FONTANA, CA",FONTANA,CA,SAN BERNARDINO
92337,"FONTANA, CA",FONTANA,CA,SAN BERNARDINO
92338,"LUDLOW, CA",LUDLOW,CA,SAN BERNARDINO
92339,"FOREST FALLS, CA",FOREST FALLS,CA,SAN BERNARDINO
92340,"HESPERIA, CA",HESPERIA,CA,SAN BERNARDINO
92341,"GREEN VALLEY LAKE, CA",GREEN VALLEY LAKE,CA,SAN BERNARDINO
92342,"HELENDALE, CA",HELENDALE,CA,SAN BERNARDINO
92344,"HESPERIA, CA",HESPERIA,CA,SAN BERNARDINO
92345,"HESPERIA, CA",HESPERIA,CA,SAN BERNARDINO
92346,"HIGHLAND, CA",HIGHLAND,CA,SAN BERNARDINO
92347,"HINKLEY, CA",HINKLEY,CA,SAN BERNARDINO
92350,"LOMA LINDA, CA",LOMA LINDA,CA,SAN BERNARDINO
92352,"LAKE ARROWHEAD, CA",LAKE ARROWHEAD,CA,SAN BERNARDINO
92354,"LOMA LINDA, CA",LOMA LINDA,CA,SAN BERNARDINO
92356,"LUCERNE VALLEY, CA",LUCERNE VALLEY,CA,SAN BERNARDINO
92357,"LOMA LINDA, CA",LOMA LINDA,CA,SAN BERNARDINO
